,B1,B2,B3,B4,B5,B6,B7,CMANAME,CMAPUID,CMATYPE,CMAUID,CTNAME,CTUID,PRNAME,PRUID,UniqueID,ndvi,pixel_qa,radsat_qa,sr_atmos_opacity,sr_cloud_qa
197,701.1696752482026,936.0585989769239,875.1213124974926,2616.682542084289,1750.6281196334994,3002.4699275534044,1213.8232295795026,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0001.04,5050001.04,Ontario,35,244,0.4974399334156067,66.69369346376385,0.0,295.1313062627838,0.5388666683681468
198,562.7814563757777,807.672866550935,703.879038880163,3065.1377770429754,1788.2544836644543,2990.089984661028,1069.8467912154529,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0001.05,5050001.05,Ontario,35,245,0.6101430170929819,66.42514673059438,0.0,237.17995278902944,0.4895548023844296
199,596.1598041793778,826.007610193586,747.9839887379413,2713.9834667605187,1691.3226670673769,3006.062607633131,1071.5404977371088,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0001.06,5050001.06,Ontario,35,246,0.5572370171359028,66.47066941627503,0.0,258.70667439087805,0.351460844773009
200,315.48076691926366,543.9987076264758,368.55053629049553,3281.422174682182,1555.715091761038,2938.823046443965,668.3301503610892,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0160.09,5050160.09,Ontario,35,247,0.7449691566104679,66.97784214268061,0.0,153.72136300018053,2.0613159331635607
201,459.5515955014259,709.6252140417776,578.1689131478419,3217.4887173874977,1740.3990707981702,2967.1902065221566,940.0135334924474,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0180.01,5050180.01,Ontario,35,248,0.6789400777512641,66.36194094881425,0.0,198.9517115378927,0.21755199457586394
202,616.3534954829742,851.3181394486911,751.0250210794533,2971.8105165624274,1734.0019309705813,3000.710220986798,1057.7151707204077,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0140.07,5050140.07,Ontario,35,249,0.59350201065976,66.34401667824869,0.0,303.38093676164016,0.4514987259671067
203,313.5823588028047,548.0302246086911,356.983284397086,3962.4914708088218,1689.1582748037556,2936.0684170773684,681.0636633405783,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0181.01,5050181.01,Ontario,35,250,0.814386367754911,66.22927595487484,0.0003441356644831614,168.7816218909859,0.29247161019255125
204,321.5610879943083,554.8055575549026,363.265761898122,4121.455062552816,1773.5337897253294,2936.1010514880595,718.49593563197,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0181.02,5050181.02,Ontario,35,251,0.8341907547279789,66.2661116099282,0.003372467022472375,177.09576764552256,0.2963256116520253
205,364.1167296697695,603.0206552699334,404.37384029696796,4365.867706566559,1886.545683235046,2941.5101515829547,792.551144290004,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0200.02,5050200.02,Ontario,35,252,0.8218625298673295,66.60389890605309,0.008620135628471684,209.53813182536322,0.5881054257174948
206,601.3108794456335,824.1184367675544,744.1521777234284,2807.061553041884,1688.169986752267,3012.7375359217376,1047.7861571384897,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0161.03,5050161.03,Ontario,35,253,0.5744598861254161,66.56056251910734,0.0,266.42862325486607,0.3070111077142566
207,577.0290249385932,794.389905687152,680.3312569746486,3165.1596334474034,1738.6484628655235,2988.9411581148115,986.5461719860957,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0161.04,5050161.04,Ontario,35,254,0.6334230601592711,66.47107090477623,0.0,241.1045435700986,0.18036384817815862
208,372.09425630919077,591.9596886147197,412.4522067214577,3324.246462529884,1452.0219297274364,2940.2057798013516,634.3082537352718,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0180.02,5050180.02,Ontario,35,255,0.7096169081746447,66.41645283178443,0.0,228.67386358894294,0.4681586794112594
209,602.0441176470583,816.6864984279551,723.9552556129578,2758.9684136899396,1607.782545464617,3000.303633014307,998.98682807241,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0140.06,5050140.06,Ontario,35,256,0.5829694039737723,66.18698319921329,0.0,300.07752877463685,0.3384430532278838
210,657.8685644020898,912.2873135908734,806.461502203095,3009.2309075383437,1816.1008709908801,2989.23909143696,1105.4002227004125,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0170.10,5050170.10,Ontario,35,257,0.5676176614156206,67.20289100659211,0.0,245.99163848754992,0.16102059637257915
211,593.1461522538976,837.5807525981411,733.6180804066778,2925.124583915309,1741.2199743029842,2997.817797329227,1057.6792497515153,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0170.11,5050170.11,Ontario,35,258,0.5884639182439789,66.72800135757834,0.0,221.75165454853993,0.23381302342754967
212,506.5707990796178,713.781964860156,607.0576858636407,3104.632598181576,1698.7016324501842,2995.71236652221,940.1063019390588,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0137.04,5050137.04,Ontario,35,259,0.6659786313265059,66.26287865248868,0.0,195.4981653784292,0.1968657850058084
213,505.5152953348859,775.3893835670352,638.0164502272604,3324.0731254508987,1869.7987789354156,2969.1671562179904,1013.1281325268177,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0151.07,5050151.07,Ontario,35,260,0.6690182534383826,66.95805854313652,0.0,198.69431966660923,0.40377045896590047
214,426.57031576242343,678.9296547606228,495.15683572455697,4134.911936654781,1942.6004561369693,2950.6339260846476,889.8829985998442,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0151.08,5050151.08,Ontario,35,261,0.7761523563238333,66.75762007607328,0.0,206.4574039117429,0.5468929211850493
215,357.41629625031425,616.5985089226074,419.5110184828774,3896.089349614465,1837.6956518535656,2943.0193602056793,797.6036615727685,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0151.09,5050151.09,Ontario,35,262,0.8001244746962326,66.46459988737999,0.00038595291975591055,186.47480370688854,0.2641263025464339
